LAB_ID,AUPPB_NA,LATITUDE,LONGITUDE
C119268,12.5,46.29722,-90.81111
C119269,5.0,46.29722,-90.81111
C119270,6.38,46.29722,-90.81111
C119271,5.4,46.29722,-90.81111
C119277,4.68,46.29167,-90.83334
C119279,1.85,46.29167,-90.83334
C119281,5.52,46.29167,-90.83334
C119284,5.61,46.29167,-90.83334
C119286,31.8,46.29167,-90.83334
C119288,9.94,46.29167,-90.83334
C119289,22.9,46.29167,-90.83334
C119293,12.1,46.29167,-90.83334
C119340,21.1,35.46666,-83.76667
C119341,59.0,35.46666,-83.76667
C119342,395.0,35.46666,-83.76667
C119343,64.4,35.46666,-83.76667
C119344,1.6,35.46666,-83.76667
C119345,0.63,35.46666,-83.76667
C119346,0.76,35.46666,-83.76667
C119347,0.75,35.46666,-83.76667
C119348,10.4,35.46666,-83.76667
C119349,4.2,35.46666,-83.76667
C119350,0.43,35.46666,-83.76667
C119351,0.85,35.46666,-83.76667
C119352,4.4,35.46666,-83.76667
C119353,9.83,35.46666,-83.76667
C119354,36.2,35.46666,-83.76667
C119355,3.78,35.46666,-83.76667
C119356,1.5,35.46666,-83.76667
C119357,8.23,35.46666,-83.76667
C119358,59.8,35.46666,-83.76667
C119359,14.6,35.46666,-83.76667
C119360,0.81,35.46666,-83.76667
C119361,43.3,35.46666,-83.76667
C119362,3.23,35.46666,-83.76667
C119363,11.0,35.46666,-83.76667
C119364,26.3,35.46666,-83.76667
C119365,1.7,35.46666,-83.76667
C119367,65.5,35.46666,-83.76667
C119975,154.0,38.35666,-106.93555
C119980,7.15,38.44694,-106.75611
C119984,16.9,38.43166,-106.85528
C119987,1.78,38.37166,-107.03472
C119997,2.87,38.32,-107.09389
C120008,5.21,38.17527,-107.04139
C120009,25.0,38.19666,-107.03638
C120010,6.3,38.19638,-107.03638
C120050,8.62,38.37416,-107.18111
C120051,4.36,38.33472,-107.20194
C124653,3.19,62.82111,-157.31972
C124654,4.11,61.15972,-158.45972
C124656,8.09,61.47389,-158.78583
C124659,10.8,61.95111,-156.32917
C124661,4.24,61.9875,-156.46472
C124662,3.99,61.98139,-156.56333
C124664,2.49,61.69444,-157.30111
C124665,5.92,61.72167,-157.78694
C124666,3.48,61.73139,-157.79139
C124669,2.6,61.94583,-156.33944
C124671,3.8,61.98889,-156.51194
C124672,7.53,61.66889,-158.03556
C124673,4.69,61.66917,-158.01583
C124675,4.81,61.54667,-157.56167
C124676,3.36,61.43056,-157.52861
C124678,2.44,61.06528,-158.17528
C124679,96.0,61.06667,-158.18333
C140539,9.9,19.25833,-154.83333
C140543,36.4,19.075,-154.93333
C140544,20.7,19.075,-154.93333
C140546,13.4,19.075,-154.93333
C140547,7.21,19.36111,-154.55556
C140552,21.1,19.36111,-154.55556
C140553,17.5,19.36111,-154.55556
C140554,14.0,19.90833,-154.46111
C140555,5.92,19.90833,-154.46111
C140556,4.89,19.90833,-154.46111
C140557,19.8,19.90833,-154.46111
C140559,16.6,19.90833,-154.46111
C140562,34.6,19.19583,-154.83194
C140565,8.63,19.19583,-154.83194
C140566,32.7,19.19583,-154.83194
C159393,10.5,43.81528,-121.01528
C159394,5.23,43.81528,-121.01528
C159808,0.1,43.4,-72.66667
C159818,2.17,43.79167,-72.63333
C159820,3.17,44.01667,-72.70833
C159821,0.1,43.56222,-72.715
C159823,0.906,43.50333,-72.72417
C159824,0.1,43.9625,-72.70972
C159825,0.1,43.04417,-72.67
C159826,1.47,43.08333,-72.66944
C159829,0.1,44.0,-72.7
C159831,1.02,43.95833,-72.62556
C168532,4.5,48.03278,-121.05389
C168533,0.1,48.03167,-121.05417
C168538,0.1,48.05778,-121.16083
C168550,3.19,46.86222,-121.86056
C168551,3.48,46.86389,-121.85167
C168552,3.62,46.86889,-121.89556
C168553,2.94,46.91222,-121.71083
C168554,3.59,46.89,-121.72083
C168555,3.03,46.66417,-121.345
C168556,4.35,46.9125,-121.80639
C168557,3.22,46.91806,-121.77694
C168558,2.93,46.80972,-121.65556
C168559,3.03,46.88417,-121.90472
C168560,4.28,46.89306,-121.92806
C168561,2.95,46.87889,-121.87861
C168562,3.49,46.88167,-121.85833
C168563,4.97,46.88333,-121.8525
C168564,3.25,46.88278,-121.85222
C168565,4.38,46.86639,-121.84333
C168566,6.2,46.8675,-121.84139
C168567,5.13,46.81333,-121.735
C168568,4.67,46.79528,-121.74083
C170240,0.1,47.99889,-121.11306
C170245,0.1,47.96556,-121.18722
C170613,2.55,62.39444,-149.29139
C170614,0.1,62.31778,-149.05389
C170615,3.1,62.33361,-149.0275
C170616,8.14,62.35083,-149.01444
C170617,3.56,62.42111,-149.06083
C170618,5.58,62.29861,-149.15722
C170620,4.42,62.31083,-149.25333
C170621,4.91,62.31778,-149.15361
C170622,4.95,62.26889,-149.02667
C170623,4.01,62.40694,-149.01111
C170624,0.1,62.72333,-148.11556
C170625,3.4,62.72722,-148.12333
C170626,5.86,62.73028,-148.145
C170627,10.9,62.74833,-148.205
C170628,7.85,62.73417,-148.21333
C170629,9.45,62.73417,-148.21333
C170630,5.03,62.47778,-149.5
C170631,4.78,62.45,-148.99306
C170632,3.76,62.45,-148.99722
C170634,7.62,62.44722,-149.01944
C176016,0.1,38.68972,-27.25056
C176403,0.1,44.84444,-116.36944
C176404,0.1,45.15167,-115.34167
C176408,0.1,46.19167,-112.34444
C176411,0.1,44.78167,-115.88
C176425,1.34,46.34167,-112.2625
C177450,4.11,55.05611,-132.12528
C177451,1.79,55.05611,-132.12528
C177461,6.55,55.30833,-132.37278
C177462,8.03,55.08806,-132.53944
C177468,3.67,54.83556,-132.77083
C177470,0.1,54.79361,-132.46056
C177479,2.91,54.92028,-132.91361
C177482,0.1,55.04222,-133.06083
C177487,0.1,55.04028,-132.58389
C177488,5.91,55.04667,-132.49
C177490,17.9,55.32667,-132.79167
C177498,0.1,55.20861,-132.5975
C177503,6.18,55.32833,-132.42083
C177515,0.1,55.15139,-131.71722
C177517,1.08,55.15611,-131.74389
C177518,2.26,55.14861,-131.75278
C177526,0.1,55.00111,-132.2275
C177529,0.1,55.05556,-132.29444
C177532,2.72,55.06389,-132.13306
C177540,0.1,55.29417,-132.15556
C185679,28.6,37.09543,-76.38578
C185680,7.23,37.09543,-76.38578
C186120,4.82,58.36667,-154.75
C186122,0.1,58.5,-154.61667
C188948,0.1,56.67111,-132.15722
C188949,24.1,57.15028,-132.99528
C188950,7.97,57.07472,-132.90194
C188954,0.1,57.40444,-132.63306
C188959,0.1,57.3825,-133.46972
C188962,0.1,57.27639,-132.33167
C198315,0.1,45.2403,-114.9456
C198318,0.1,45.2414,-114.3147
C198320,0.1,45.365,-114.6728
C198324,5.4,46.1161,-115.5714
C198329,0.1,45.8306,-115.5561
C198805,1.42,44.05944,-114.55914
C198806,0.1,43.85964,-114.25669
C198807,0.1,43.85964,-114.25669
C198808,0.1,43.85964,-114.25669
C198810,3.89,44.07294,-115.76339
C198811,1.26,44.07278,-115.76181
C198812,8.87,44.03225,-115.78183
C198813,52.7,44.03347,-115.78222
C198814,5.53,44.03347,-115.78222
C198815,8.83,44.03278,-115.78125
C215457,9.76,35.643,-106.227
C215460,0.1,35.651,-106.173
C215463,12.8,35.72,-106.217
C215465,0.1,35.972,-116.524
D200577,0.51,44.25,-111.875
D200578,0.53,44.25,-111.625
D200579,0.68,44.25,-111.625
D200580,1.0,44.25,-111.625
D200583,0.28,44.25,-111.75
D200584,0.96,44.25,-111.75
D200585,0.31,44.25,-111.75
D200587,0.29,44.25,-112.125
D200589,0.2,44.25,-111.875
D200590,0.32,44.25,-111.75
D200601,1.5,44.125,-111.875
D200603,1.3,44.25,-111.5
D205422,7.0,43.25,-113.75
D205423,1.3,43.25,-113.75
D205426,8.0,43.0,-113.5
D205429,8.0,43.5,-113.375
D205430,3.2,43.25,-113.375
D205431,0.53,43.25,-113.25
D205432,4.4,43.375,-113.5
D205433,1.3,43.25,-113.5
D205438,8.0,43.375,-113.5
D205439,1.2,43.375,-113.5
D205441,7.0,43.375,-113.5
D205442,0.36,43.125,-113.375
D205443,0.84,43.25,-113.375
D205446,1.3,43.25,-113.25
D205447,6.0,43.25,-113.375
D205458,3.9,43.25,-113.375
D205464,1.2,43.375,-113.5
D250516,3.9,43.33333,-113.58333
D252971,3.7,19.375,-155.0
D252973,1.7,19.375,-155.0
D252974,4.0,19.375,-155.125
D256019,3.5,19.375,-155.0
D258933,1.7,19.375,-155.0
D259523,6.0,34.48556,-113.52583
D259526,4.0,34.46472,-113.43472
D259527,7.0,34.46111,-113.43
D259529,5.0,34.47333,-113.32278
D260161,0.16,43.36667,-112.96667
D260163,0.75,43.41667,-112.88333
D260166,0.59,43.2,-114.31667
D261325,14.6,37.7,-107.6
D261328,12.2,37.7,-107.6
D261329,1.8,37.7,-107.6
D261330,0.17,37.7,-107.6
D261332,0.22,37.7,-107.6
D261333,2.6,37.7,-107.6
D261334,3.6,37.7,-107.6
D261335,0.46,37.7,-107.6
D261336,2.0,37.7,-107.6
D261337,0.034,37.7,-107.6
D261338,0.79,37.7,-107.6
D261339,2.3,37.7,-107.6
D264272,2.6,19.375,-155.0
D264839,1.9,19.375,-155.0
D266699,6.8,34.43944,-113.60889
D266700,6.0,34.45694,-113.295
D269853,3.1,14.375,-155.0
D271145,4.0,37.95056,-106.92444
D275952,0.99,19.375,-155.0
D276520,1.3,19.375,-155.0
D276522,1.2,19.375,-155.0
D276994,5.0,40.8,-117.48333
D276995,8.5,40.8,-117.48333
D276996,4.7,40.8,-117.48333
D276997,6.1,40.8,-117.48333
D276998,1400.0,40.8,-117.48333
D276999,2300.0,40.8,-117.48333
D277000,210.0,40.8,-117.48333
D277001,4500.0,40.8,-117.48333
D277002,7.4,40.8,-117.48333
D277003,0.4,40.8,-117.48333
D277004,4.0,40.8,-117.48333
D277005,1.3,40.8,-117.48333
D277006,0.7,40.8,-117.48333
D277007,4.0,40.8,-117.48333
D277008,10.0,40.8,-117.48333
D277009,4.8,40.8,-117.48333
D277010,6.4,40.8,-117.48333
D277011,3600.0,40.8,-117.48333
D277012,63.0,40.8,-117.48333
D277013,3.6,40.8,-117.48333
D277014,25.0,40.8,-117.48333
D277015,430.0,40.8,-117.48333
D277016,95.0,40.8,-117.48333
D277017,6.2,40.8,-117.48333
D277018,3.6,40.8,-117.48333
D277019,8.7,40.8,-117.48333
D277020,8.0,40.8,-117.48333
D277021,2200.0,40.8,-117.48333
D277022,51.0,40.8,-117.48333
D277023,14.0,40.8,-117.48333
D277024,55.0,40.8,-117.48333
D277025,920.0,40.8,-117.48333
D277026,11.0,40.8,-117.48333
D277027,32.0,40.8,-117.48333
D277028,17.0,40.8,-117.48333
D277029,2.7,40.8,-117.48333
D277030,1.4,40.8,-117.48333
D278412,9.0,34.48167,-113.54667
D278416,11.0,34.45472,-113.62722
D278618,4250.0,40.80167,-117.51389
D278623,473.0,40.80028,-117.51972
D278624,9510.0,40.8,-117.51972
D278625,9050.0,40.79972,-117.51917
D278626,2030.0,40.79972,-117.51917
D278627,2140.0,40.79972,-117.51917
D278628,1160.0,40.8,-117.48333
D280287,1.4,19.375,-155.0
D281082,0.54,42.95,-113.23333
D281083,8.0,43.375,-113.25
D281084,8.0,43.375,-113.25
D281086,10.0,43.375,-113.25
D281087,12.0,43.375,-113.5
D281090,8.0,43.0,-113.5
D281091,8.0,43.375,-113.5
D281092,11.0,43.5,-113.625
D281093,6.0,42.875,-113.625
D281104,15.0,42.875,-113.375
D281105,14.0,43.375,-113.25
D281108,7.0,43.25,-113.375
D281116,10.0,43.25,-113.5
D281119,9.0,43.375,-113.375
D281120,27.0,43.375,-113.5
D283258,1.6,19.375,-155.0
D283370,4.0,42.375,-104.5
D283371,4.0,41.75,-105.375
D283372,3.0,41.75,-105.375
D283373,5.0,41.75,-105.375
D283374,8.0,41.75,-105.375
D283375,5.0,42.17164,-105.34516
D283376,6.0,42.18234,-105.20357
D283377,5.0,42.18138,-105.34195
D283378,5.0,42.17891,-105.34312
D283379,8.0,42.18486,-105.2152
D283380,5.0,42.18357,-105.3449
D283381,4.0,42.18354,-105.34458
D283382,6.0,42.18328,-105.34378
D283383,5.0,42.17764,-105.33175
D283384,7.0,42.20309,-105.23444
D283385,6.0,42.20325,-105.29928
D283386,5.0,42.19929,-105.32114
D283387,5.0,42.19928,-105.32151
D283388,6.0,42.22941,-105.27956
D283389,8.6,42.375,-105.25
D283390,7.0,41.625,-105.5
D283391,4.0,42.12606,-105.49952
D283392,5.0,42.375,-105.25
D283393,5.0,42.375,-105.25
D283394,7.0,42.02417,-105.27439
D283395,5.0,42.00956,-105.31527
D283396,2.1,41.875,-105.25
D283397,9.9,42.14569,-105.36947
D283398,7.0,42.15781,-105.37212
D283399,6.2,42.1541,-105.35762
D283400,7.0,42.18343,-105.34426
D283401,4.0,42.1932,-105.3316
D283402,4.9,42.19993,-105.23783
D283403,8.0,42.21426,-105.21166
D283404,13.0,42.24867,-105.28615
D283405,6.0,41.625,-105.5
D283406,9.2,42.13136,-105.49776
D283407,5.0,42.11959,-105.50641
D283408,8.0,42.12691,-105.50037
D283409,4.0,42.14242,-105.46689
D283410,5.0,41.875,-105.25
D283411,5.0,41.875,-105.25
D283412,5.0,41.75,-105.375
D283413,6.0,41.75,-105.375
D283414,8.0,41.75,-105.375
D283415,6.0,42.01278,-105.28275
D283416,4.0,41.875,-105.25
D283417,4.0,41.875,-105.25
D283418,2.1,41.875,-105.25
D283419,7.0,42.15861,-105.35785
D283420,2.5,41.875,-105.25
D283421,2.7,41.875,-105.25
D283422,2.3,41.75,-105.25
D283423,10.0,42.18212,-105.34542
D283424,5.0,42.18336,-105.34401
D283425,4.0,42.18514,-105.34458
D283426,6.0,42.18629,-105.34005
D283427,4.0,42.20875,-105.20089
D283428,7.0,42.16353,-105.32522
D283429,3.0,42.20328,-105.237
D283430,9.6,42.20523,-105.29438
D283431,10.0,42.1963,-105.31505
D283432,3.0,42.19893,-105.33106
D283433,1.7,42.20901,-105.31975
D283434,4.0,41.625,-105.5
D283435,1.6,41.625,-105.5
D283436,2.6,41.625,-105.5
D283437,1.4,41.625,-105.5
D283438,4.0,41.625,-105.5
D283439,1.7,41.625,-105.5
D283440,2.0,41.625,-105.5
D283441,1.9,41.625,-105.5
D283442,6.0,41.625,-105.5
D283443,1.9,41.625,-105.5
D283444,6.1,41.625,-105.5
D283445,9.0,41.625,-105.5
D283446,5.0,42.375,-105.25
D283447,6.0,42.375,-105.25
D283448,1.3,42.375,-105.25
D283449,2.1,42.375,-105.25
D283450,6.0,41.875,-105.125
D283451,4.0,41.875,-105.125
D283452,6.0,41.75,-105.375
D283453,4.0,42.07364,-105.30638
D283454,6.0,42.11669,-105.27637
D283455,4.0,42.11669,-105.27637
D283456,4.0,42.09187,-105.37441
D283457,5.0,42.00339,-105.34049
D283458,4.0,42.00046,-105.32474
D283459,4.0,42.02276,-105.25656
D283460,9.0,41.75,-105.0
D283461,13.0,42.16915,-105.20146
D283462,8.0,42.14404,-105.28788
D283463,7.0,42.18772,-105.34323
D283464,8.0,42.16049,-105.27535
D283465,8.0,42.20575,-105.24465
D283466,8.0,42.2159,-105.21875
D283467,8.0,42.24324,-105.32321
D283468,8.0,42.24169,-105.36639
D283469,8.0,42.24169,-105.36639
D283470,7.0,42.375,-105.25
D283471,12.0,42.00956,-105.31527
D283472,6.0,42.06497,-105.33611
D283473,5.0,42.15482,-105.36399
D283474,5.0,42.15445,-105.3579
D283475,6.0,42.16537,-105.35003
D283476,7.0,42.18274,-105.20374
D283477,18.0,42.18609,-105.20903
D283478,6.0,42.16341,-105.35471
D283479,5.0,42.15733,-105.30868
D283480,5.0,42.18791,-105.34216
D283481,11.0,42.19393,-105.20869
D283482,3.0,42.22363,-105.18968
D283483,6.0,42.23994,-105.2867
D283484,8.0,42.24791,-105.27282
D283485,5.0,42.5,-104.5
D283486,7.0,41.625,-105.5
D283487,2.3,41.625,-105.5
D283488,4.0,41.625,-105.5
D283489,2.6,41.625,-105.5
D283501,100.0,41.75,-105.25
D283502,2.6,41.75,-105.25
D283503,1.2,41.75,-105.25
D283504,1.3,41.75,-105.25
D283505,1.1,41.75,-105.25
D283506,3.0,41.75,-105.375
D283507,0.5,41.75,-105.25
D283508,5.0,41.75,-105.25
D283509,1.7,41.75,-105.25
D283510,7.0,41.75,-105.375
D283511,1.4,41.75,-105.25
D283512,5.0,41.875,-105.25
D283513,7.0,41.625,-105.375
D283514,2.0,41.625,-105.375
D283515,8.0,41.625,-105.5
D283541,5.0,41.875,-105.25
D283542,4.0,42.03584,-105.27024
D283543,4.0,42.03598,-105.26997
D283544,5.0,41.75,-105.375
D283545,2.5,42.00956,-105.31527
D283546,5.0,42.01434,-105.36126
D283547,2.4,42.12342,-105.36254
D283548,5.0,42.12511,-105.36232
D283549,5.0,42.12415,-105.36139
D283550,5.0,42.12413,-105.35929
D283551,2.7,42.12433,-105.35799
D283552,10.0,42.12422,-105.35765
D283553,3.0,41.75,-105.375
D283554,2.5,42.14023,-105.34312
D283555,2.7,42.14,-105.34402
D283556,2.4,42.14057,-105.34526
D283557,6.0,42.09817,-105.36343
D283558,7.0,41.9762,-105.41173
D283559,3.1,42.23157,-105.34821
D283560,11.0,42.23037,-105.36054
D283561,6.7,42.23238,-105.34899
D283562,3.0,41.9665,-105.42597
D283563,3.0,41.9665,-105.42597
D283564,3.0,41.96751,-105.42296
D283565,2.8,41.97046,-105.42142
D283566,3.0,41.98011,-105.40922
D283567,5.0,41.75,-105.375
D283568,4.2,41.875,-105.625
D283569,2.6,42.12312,-105.26918
D283570,7.3,42.13374,-105.33773
D283571,1.0,42.17741,-105.24612
D283572,5.7,42.18316,-105.34348
D283573,2.4,42.2159,-105.21876
D283574,2.0,41.625,-105.5
D283575,2.8,42.1586,-105.2487
D283576,4.0,42.17605,-105.21711
D283577,3.1,42.16325,-105.23948
D283578,5.0,42.16325,-105.23948
D283579,3.0,42.16966,-105.24199
D283580,13.0,42.5,-104.625
D283581,4.0,41.75,-105.0
D283582,13.0,41.875,-105.25
D283583,5.0,41.9665,-105.42597
D283585,4.0,42.1245,-105.36224
D283586,4.0,41.75,-105.25
D283587,1.0,41.75,-105.25
D283588,5.0,41.75,-105.25
D283590,5.0,41.75,-105.375
D283591,4.0,41.75,-105.375
D283592,4.0,41.75,-105.54167
D283593,4.0,41.75,-105.375
D283594,4.0,41.75,-105.25
D283595,6.0,41.75,-105.25
D283596,3.0,41.75,-105.375
D283597,3.0,41.75,-105.375
D283598,4.0,41.75,-105.375
D283599,5.0,41.75,-105.375
D283600,3.0,41.75,-105.375
D283601,4.0,41.75,-105.375
D283602,2.9,41.75,-105.25
D283603,3.1,41.75,-105.25
D283604,3.0,41.75,-105.25
D283605,1.2,41.75,-105.25
D283606,2.9,41.75,-105.25
D283607,6.0,41.75,-105.25
D283608,3.1,41.75,-105.375
D283609,4.0,41.75,-105.375
D283610,2.8,41.75,-105.375
D283611,6.0,41.75,-105.375
D283612,4.0,41.625,-105.375
D283613,8.0,41.625,-105.375
D283614,2.6,41.75,-105.375
D283615,5.0,42.01129,-105.29339
D283616,2.3,42.01129,-105.29339
D283617,9.0,42.00673,-105.36219
D283618,1.9,42.08909,-105.26944
D283619,7.0,42.01712,-105.36594
D283620,2.3,42.01682,-105.36628
D283621,11.0,42.1251,-105.36272
D283622,6.0,42.12508,-105.36167
D283623,5.0,42.12414,-105.35724
D283624,3.0,42.12377,-105.33526
D283625,7.4,42.11403,-105.34911
D283626,5.8,42.0,-105.375
D283627,6.0,42.14015,-105.34364
D283628,2.2,42.09304,-105.37436
D283629,1.7,42.16322,-105.23727
D283630,7.0,42.1502,-105.28461
D283631,2.4,42.1502,-105.28461
D283632,6.0,42.15424,-105.30528
D283633,5.0,42.158,-105.27498
D283634,9.3,41.9762,-105.41173
D283635,7.4,42.20832,-105.33765
D283636,4.0,42.23004,-105.36032
D283637,1.4,42.14213,-105.28912
D283638,2.1,41.97989,-105.40882
D283639,6.0,41.97953,-105.40878
D283640,7.0,41.98057,-105.40914
D283641,2.2,41.625,-105.375
D283642,5.0,42.375,-105.25
D283643,4.0,41.875,-105.25
D283644,4.0,42.00956,-105.31527
D283645,0.9,42.0068,-105.3232
D283646,7.0,42.0068,-105.3232
D283647,7.0,42.0051,-105.329
D283648,1.1,42.0051,-105.329
D283649,1.2,42.0051,-105.329
D283650,5.0,42.00658,-105.32707
D283651,1.2,42.00956,-105.31527
D283652,1.7,42.0068,-105.3232
D283653,0.9,42.00558,-105.33136
D288823,0.046,45.0,-115.75
D288824,0.045,45.125,-115.75
D288827,0.12,45.125,-115.75
D288829,0.11,44.875,-115.875
D288831,1.1,44.875,-115.875
D288837,0.23,44.875,-115.875
D288839,0.085,45.0,-115.875
D288841,0.14,45.0,-115.75
D288851,0.36,44.875,-115.875
D288856,1.5,45.125,-116.0
D288857,0.16,45.125,-115.875
D288859,0.44,45.125,-116.0
D288871,0.16,45.125,-116.0
D288872,0.45,45.0,-116.0
D288878,0.19,39.42806,-118.29611
D293177,2.1,37.75,-115.0
D293179,0.22,37.75,-115.16667
D293180,0.1,37.75,-115.16667
D293181,0.18,37.75,-115.16667
D293182,0.79,37.75,-115.16667
D293183,0.29,37.75,-115.16667
D293184,0.94,37.75,-115.16667
D293185,0.68,37.75,-115.16667
D293190,1.2,37.83333,-115.03333
D293191,0.36,37.83333,-115.03333
D293192,2.2,37.83333,-115.03333
D293193,1.9,37.83333,-115.03333
D293194,0.95,37.83333,-115.03333
D293196,0.3,37.91667,-115.01667
D293199,0.89,37.91667,-115.01667
D313237,1.8,19.375,-155.0
D316154,10.0,59.63333,-161.26667
D316155,2.4,59.65,-161.21667
D316156,5.0,59.65,-161.2
D316157,9.0,59.61667,-161.26667
D316158,2.5,59.65,-161.26667
D316159,5.0,59.61667,-161.25
D316160,6.0,59.6,-161.23333
D316161,2.2,59.6,-161.23333
D316162,4.0,59.63333,-161.2
D316163,4.0,59.63333,-161.2
D316164,5.0,59.63333,-161.2
D316165,3.0,59.65,-161.18333
D316166,4.0,59.63333,-161.26667
D316167,2.3,59.61667,-161.23333
D316168,0.7,59.6,-161.23333
D316169,14.0,66.85,-148.48333
D316170,3.0,66.85,-148.48333
D316891,4.29,37.91167,-106.89333
D316892,2.9,37.91333,-106.88833
D316917,4.2,37.93667,-106.95833
D317870,2.9,37.87,-106.92833
D317871,1.1,37.87,-106.92833
D317878,1.1,37.93667,-106.95833
D317887,1.4,37.86167,-106.94
D317889,1.5,37.86167,-106.94
D317897,1.8,37.86167,-106.94
D317900,1.4,37.86167,-106.94
D319598,76.0,39.56556,-113.37889
D319599,6.6,39.56556,-113.37889
D319600,19.0,39.55972,-113.37972
D319601,0.8,39.75,-113.0
D319602,2.1,39.75,-113.0
D319603,5.2,39.75,-113.0
D319604,64.0,39.5275,-113.00639
D319605,0.4,39.55944,-113.03083
D319606,8.0,39.55389,-113.0275
D319607,13.0,39.54694,-113.11278
D319608,17.0,39.57528,-113.09083
D319609,1.4,39.55528,-113.03722
D319610,15.0,39.555,-113.05528
D319611,20.0,39.53417,-113.00222
D319612,4.0,39.75,-113.0
D319613,7.0,39.75,-113.0
D319614,7.0,39.75,-113.0
D319615,1.3,39.57667,-113.16417
D319616,5.3,39.34972,-113.08083
D319617,5.0,39.53694,-112.99028
D319618,4.0,39.53278,-112.9925
D319619,4.0,39.53,-112.99778
D319620,1.2,39.55972,-113.01694
D319621,21.0,39.55222,-113.02139
D319622,140.0,39.55194,-113.02722
D319623,15.0,39.54889,-113.02333
D319624,80.0,33.55028,-113.02
D319625,12.0,39.55278,-113.01611
D319901,5.5,39.74972,-113.88306
D319904,5.3,39.75139,-113.875
D319908,7.7,39.7525,-113.86806
D319911,4.0,39.79833,-113.93111
D319912,1.2,39.7825,-113.91889
D319913,1.4,39.75,-113.75
D319914,3.0,39.75,-113.75
D323531,4.0,41.62,-121.48
D323532,12.0,41.535,-121.50333
D325344,5.0,39.81472,-113.94306
D325346,5.2,39.81056,-113.90833
D325347,1.3,39.75,-114.0
D325350,1.5,39.85389,-113.90556
D325351,0.5,39.875,-113.875
D325354,7.0,39.79556,-113.84028
D325356,0.5,39.79556,-113.84028
D325357,0.7,39.875,-113.875
D327702,4.0,34.45417,-112.97889
D330536,770.0,41.125,-117.25
D330537,730.0,41.125,-117.25
D330538,760.0,41.125,-117.25
D330539,730.0,41.125,-117.25
D330540,780.0,41.125,-117.25
D330541,780.0,41.125,-117.25
D330542,740.0,41.125,-117.25
D330543,740.0,41.125,-117.25
D330544,770.0,41.125,-117.25
D330545,740.0,41.125,-117.25
D330546,730.0,41.125,-117.25
D330547,790.0,41.125,-117.25
D330548,760.0,41.125,-117.25
D330549,740.0,41.125,-117.25
D330550,780.0,41.125,-117.25
D330551,760.0,41.125,-117.25
D330552,790.0,41.125,-117.25
D330553,760.0,41.125,-117.25
D330554,770.0,41.125,-117.25
D330555,720.0,41.125,-117.25
D330556,750.0,41.125,-117.25
D330557,760.0,41.125,-117.25
D330558,730.0,41.125,-117.25
D330559,720.0,41.125,-117.25
D330560,740.0,41.125,-117.25
D330561,730.0,41.125,-117.25
D330562,760.0,41.125,-117.25
D330563,760.0,41.125,-117.25
D330564,750.0,41.125,-117.25
D333820,15.6,31.85833,-109.35
D333821,0.37,31.90417,-109.36944
D333822,2.3,31.90417,-109.36944
D333823,3.32,31.90556,-109.36944
D333824,4.24,31.88333,-109.42083
D333825,6.66,31.92778,-109.25833
D333826,2.62,31.88333,-109.18056
D333827,0.25,31.99444,-109.375
D333828,4.3,32.02917,-109.32917
D333829,1.8,32.02917,-109.32917
D333830,2.94,32.02917,-109.32917
D333831,6.6,32.17083,-109.59167
D333832,0.63,32.23056,-109.525
D333833,7.78,32.23056,-109.525
D333834,8.08,32.22778,-109.52917
D333835,2.3,31.93333,-109.2125
D333836,4.8,31.96806,-109.22917
D333837,2.2,31.96806,-109.23333
D333838,3.49,31.95917,-109.37333
D333839,1.6,31.88333,-109.35167
D333840,1.6,31.88667,-109.32833
D333841,0.4,31.88667,-109.32833
D333842,1.5,31.91667,-109.26667
D336960,0.094,37.95,-107.37944
D336961,0.083,37.95,-107.37944
D337652,1.87,44.5,-110.5
D337653,0.8,43.5,-110.5
D337654,0.098,43.53333,-111.7
D337655,2.0,43.83333,-112.85
